customer_id,full_name,email,phone,address,date_of_birth,age,job,marital,education,has_default,balance,has_housing_loan,has_personal_loan,contact_type,last_contact_day,last_contact_month,last_contact_duration_sec,campaign_contacts,days_since_prev_contact,previous_contacts,previous_outcome,subscribed_deposit,country,zip_code,language
BM-03640,Zacharie de Fontaine,smithholly@example.org,00467405382,"Camino Faustino Bolaños 19, Badajoz, 17789",1985-06-02,40.0,management,divorced,tertiary,no,7948.28,yes,no,telephone,17,sep,3957.0,37,353,10,failure,no,LV,67200,it
BM-03641,Margaret Boulay,irosenow@example.com,+34987 223 691,"12674 Johnson Station Suite 034, Clarkshire, FM 34926",1978-07-08,47.0,management,single,secondary,no,-2695.13,yes,yes,cellular,28,may,278.0,32,543,16,success,no,DE,71566,pt
BM-03642,Nieves Gracia,adam97@example.com,+34859864539,"95, rue de Marion, 27426 LebrunBourg",1985-03-06,41.0,management,divorced,primary,no,2917.19,yes,no,telephone,20,oct,3848.0,35,173,17,unknown,no,BG,17911,es
BM-03643,Hildegart Trubin,mazasara@example.com,+34 849 274 285,"309 Marvin Crossing Apt. 265, Johnsontown, PR 87688",1964-01-20,62.0,services,divorced,unknown,no,1920.49,yes,yes,cellular,22,may,3537.0,36,783,3,failure,no,RO,08863,fr
BM-03644,Charlotte Laroche du Picard,vthies@example.com,(03843) 12457,"Piazza Michelangelo, 193 Appartamento 8, 28817, Miazzina (VB)",1981-12-07,44.0,entrepreneur,divorced,primary,yes,3291.49,no,yes,cellular,7,aug,2080.0,50,506,1,failure,no,ES,77890,it
BM-03645,Dr Josh Lewis,pamelanelson@example.com,(07291) 597151,"Avenida de Socorro Roldan 7, Navarra, 03973",1944-01-29,82.0,blue-collar,married,unknown,yes,-2462.88,no,yes,telephone,23,nov,,50,755,25,success,no,BG,64728,en
BM-03646,Dr Gemma Hall,pkaester@example.net,474-391-5839,"Dörrring 9908, 73951 Gransee",1970-10-07,55.0,management,divorced,unknown,no,3624.08,yes,no,unknown,11,mar,139.0,33,682,6,other,no,BG,97979,de
BM-03647,Olivia Moore,doriaclaudia@example.com,+1-529-650-6733x2378,"59111 Thompson Prairie, North Kyleport, PW 03331",1985-02-26,41.0,entrepreneur,single,unknown,unknown,86.34,yes,no,unknown,9,jan,3390.0,22,922,12,success,no,SE,49805,nl
BM-03648,Sig.ra Flavia Bruno,pjenkins@example.com,+441134960879,"176 Wright Drive, East Tracey, BA2 1SL",1974-10-09,51.0,entrepreneur,single,tertiary,unknown,6769.67,yes,yes,cellular,26,dec,3722.0,21,530,12,unknown,no,LT,93133,nl
BM-03649,Nicole Evans,bryancarol@example.com,+39 08579299187,"22, rue Guillou, 84682 Martineaudan",1971-09-10,54.0,management,single,primary,no,5975.29,yes,yes,unknown,11,dec,2241.0,39,442,12,unknown,no,SE,96044,nl
BM-03650,Susan Atkinson-Patel,yiannucci@example.com,(0151) 4960224,"Flat 03, Knight Mountain, North Hollyton, TS57 9HS",1954-10-11,71.0,management,single,secondary,no,-3685.16,no,no,cellular,14,dec,,35,968,5,failure,no,SI,51278,it
BM-03651,Dustin Sullivan,modesto46@example.com,+34884 06 14 06,"Tröstgasse 30, 47045 Geithain",1945-07-06,80.0,entrepreneur,married,primary,unknown,1304.41,no,no,unknown,24,jun,2518.0,26,827,23,unknown,no,NL,09784,pl
BM-03652,Kimberly Lowe,swende@example.com,+34 844 87 00 71,"14115 Sanchez Shoals, West Sandra, ND 08690",1957-02-25,69.0,technician,single,secondary,yes,61.21,no,no,cellular,18,jan,2429.0,33,528,7,unknown,no,HR,43234,pl
BM-03653,Concha Nevado Alfaro,mauricecarter@example.net,+34920573216,"Borgo Argan, 188 Piano 7, 10083, Favria (TO)",1942-04-18,84.0,retired,married,tertiary,unknown,3681.27,no,yes,unknown,6,mar,3243.0,13,33,25,unknown,no,PT,68235,nl
BM-03654,Univ.Prof. Carlos Ortmann,pastorborras@example.com,+1-268-558-3279x881,"0639 Nicole Track, Ericamouth, NY 25550",2003-07-07,22.0,management,single,tertiary,no,,yes,yes,cellular,26,may,939.0,48,361,15,failure,no,HR,04920,fr
BM-03655,Ryan Alexander,psager@example.net,+44141 4960457,"6625 Davis Spring, North Haroldport, IN 03570",1966-01-14,60.0,housemaid,divorced,unknown,unknown,-452.87,yes,yes,cellular,17,jul,760.0,36,551,10,other,no,PT,04039,es
BM-03656,Prof. Karoline Schaaf,wsullivan@example.org,275-433-1212x662,"7862 Ricardo Vista Suite 527, Leeville, VT 72351",1970-03-26,56.0,student,married,primary,yes,5627.31,no,yes,unknown,14,jul,1125.0,42,84,9,unknown,no,CZ,45582,es
BM-03657,Encarnacion Llanos Cámara,gonzalezsusanne@example.net,+34949253616,"51, rue Agnès Becker, 15622 Laurent",1995-04-22,31.0,blue-collar,divorced,primary,unknown,-4527.51,no,no,unknown,13,feb,1340.0,43,209,9,other,yes,SI,02963,de
BM-03658,Bibiana Arrieta Puerta,miodragsoelzer@example.net,+34 932 805 697,"14 Stephanie Point, East Kim, B90 6GE",1969-06-12,56.0,housemaid,divorced,unknown,yes,5106.57,yes,no,telephone,15,jul,2222.0,18,42,6,unknown,no,IT,72627,es
BM-03659,Domingo Gimenez Piña,henriettehebert@example.com,+49(0)5098 40849,"Unit 3099 Box 8575, DPO AP 15148",1997-11-21,28.0,unemployed,divorced,unknown,unknown,6680.18,yes,no,cellular,26,may,2065.0,26,146,7,failure,no,LT,45604,pl
BM-03660,Christiane de Fernandes,tinogotthard@example.com,+34 712 71 76 36,"4 Beth Streets, New Philip, PR1Y 9UP",2003-04-09,23.0,management,single,unknown,yes,3653.67,yes,yes,unknown,24,sep,735.0,5,502,14,unknown,yes,CY,35347,nl
BM-03661,Frédérique Brunel,zacharymunoz@example.org,0783330329,"46, avenue de Guillon, 92930 Dupré",1966-08-01,59.0,self-employed,married,tertiary,unknown,-1979.13,no,yes,unknown,15,jan,3090.0,25,237,11,unknown,no,EE,71605,nl
BM-03662,Stephanie Wilson,iparra@example.net,09098790336,"Justina-Dussen van-Allee 7475, 07177 Weißwasser",2002-06-09,23.0,self-employed,divorced,tertiary,yes,-7867.14,no,yes,telephone,7,jul,1442.0,41,998,19,success,no,FI,20855,en
BM-03663,Dr Eleanor Walton,wernerreising@example.com,+34 828 903 940,"Incrocio Tonia, 133, 20038, Busto Garolfo (MI)",1947-10-23,78.0,technician,divorced,primary,no,-5589.03,no,yes,telephone,24,feb,3269.0,33,765,19,unknown,no,ES,60520,es
BM-03664,Denise de Mendès,leestuart@example.net,(953)475-3285x5081,"2995 Scott Burg, Francisfurt, HI 64309",1951-06-02,74.0,services,divorced,unknown,unknown,1105.23,yes,no,cellular,8,feb,978.0,32,83,1,success,yes,FR,90636,pl
BM-03665,Cheryl Murray,tanderson@example.org,01614960326,"Camino de Renato Zabaleta 3, Alicante, 25546",1966-08-02,59.0,self-employed,divorced,secondary,no,1734.89,yes,no,telephone,2,mar,1192.0,38,934,25,unknown,no,FR,26155,fr
BM-03666,Luchino Gottardi-Scamarcio,stadelmannhanne@example.com,0233545983,"1 Eleanor Track, Hughmouth, WN6 8FR",2007-05-19,18.0,student,married,secondary,no,-858.88,yes,no,telephone,11,nov,3422.0,43,445,9,success,no,NL,52330,fr
BM-03667,Arthur Girard,vzorbach@example.org,442-241-7902,"Vicolo Galasso, 58 Piano 3, 10054, Bousson (TO)",1997-04-18,29.0,self-employed,married,secondary,yes,2291.15,no,yes,cellular,20,jun,2014.0,33,336,8,success,no,PT,37850,pl
BM-03668,Paulina Castellitto,pberthelot@example.com,+49 (0) 5685 224513,"Stretto Laureano, 83 Appartamento 67, 46045, Marengo (MN)",2003-08-11,,housemaid,single,tertiary,unknown,3223.2,yes,yes,cellular,18,dec,,46,590,3,failure,no,EE,97179,de
BM-03669,Fabiola Nicolau-Pablo,hans-dietrichschlosser@example.org,+49 (0) 2327 201742,"71 Bradley Circles, Valeriebury, HD6N 2JJ",2007-04-08,19.0,management,divorced,tertiary,yes,-5117.24,yes,yes,unknown,26,may,2233.0,43,808,19,success,no,FR,47005,pt
BM-03670,Cornelio Talavera Diez,zphillips@example.net,+34981 220 961,"Borgo Marisa, 74, 16162, Bolzaneto (GE)",1957-12-22,68.0,entrepreneur,divorced,tertiary,unknown,5157.95,no,yes,cellular,1,oct,1923.0,14,828,6,failure,no,MT,94767,de
BM-03671,Heather Gonzalez,martinsalex@example.com,0456168125,"Urbanización Violeta Mayol 825, Murcia, 27087",1949-12-11,76.0,management,single,unknown,no,1560.97,no,no,telephone,4,jul,3761.0,32,997,6,failure,yes,BE,94650,pl
BM-03672,Jeanne Martel du Parent,kevincastro@example.net,+39 03151056111,"Kästerallee 7, 99662 Schwerin",1996-04-11,30.0,retired,married,tertiary,yes,866.13,yes,yes,unknown,21,jan,573.0,15,250,4,other,no,MT,77172,fr
BM-03673,Matteo Pepe-Raurica,ksexton@example.net,001-382-282-0407x292,"82 Storey Spring, Faulknerchester, G3F 5LZ",1945-03-23,81.0,student,divorced,primary,unknown,5974.38,yes,yes,telephone,11,feb,3945.0,39,150,11,success,yes,US,06164,de
BM-03674,Antonio Valero Larrañaga,augustin88@example.org,+39 05321208562,"57969 Brady Road, New Felicialand, MS 24069",1945-08-01,80.0,blue-collar,married,unknown,no,3605.66,no,yes,telephone,8,jun,2496.0,12,474,4,other,no,RO,48704,it
BM-03675,Alexandra Stone MD,julie93@example.net,+39 088386278,"Weihmannallee 9/2, 57891 Königs Wusterhausen",1995-04-07,31.0,admin,single,tertiary,no,-75.07,yes,yes,unknown,23,may,2502.0,2,161,16,success,yes,SK,03471,pt
BM-03676,Lucio Vento,carolinazarlino@example.net,(318)618-2276,"Rose-Marie-Biggen-Gasse 6/7, 05368 Burgdorf",1955-07-20,70.0,services,single,unknown,yes,6993.44,no,yes,telephone,3,nov,2354.0,13,76,22,other,no,US,65587,
BM-03677,Lucy Harding,corraltomas@example.com,(01632) 960 105,"79, chemin de Jean, 73244 Lenoir",1994-01-02,,self-employed,divorced,unknown,no,4209.35,yes,no,telephone,3,nov,3774.0,13,210,13,unknown,no,SK,94321,pl
BM-03678,René Hubert-Voisin,russellnatalie@example.com,+44(0)141 4960722,"Studio 57d, Morley Groves, Phillipsbury, W5A 8WE",1985-02-03,41.0,unemployed,married,tertiary,yes,4596.13,no,yes,cellular,8,nov,2688.0,8,922,18,success,no,LV,85809,nl
BM-03679,Marc De Sousa,yconradi@example.net,+39 0547863302,"790 Karen Mission Apt. 468, Robinsonburgh, NH 64908",1989-01-01,37.0,management,married,primary,no,946.9,yes,no,cellular,18,feb,2022.0,42,524,7,unknown,yes,BE,46738,pl
BM-03680,Rolando Pou-García,mwong@example.net,7577638317,"4751 Kimberly Rapid Suite 843, Gordonshire, TX 45873",2001-11-23,24.0,management,married,unknown,yes,2683.95,yes,yes,unknown,3,may,2549.0,14,571,0,success,no,BG,60939,en
BM-03681,Antonio Keller,bmahe@example.com,+33 4 70 86 53 34,"13, avenue Lefèvre, 49125 Reynaud-sur-Mer",1958-08-30,67.0,self-employed,single,unknown,no,2414.1,no,yes,unknown,17,may,447.0,45,196,20,unknown,no,ES,55481,en
BM-03682,John Brown,berryliam@example.com,001-593-761-9846x282,"Baptist-Wähner-Weg 42-73, 60606 Füssen",1963-03-03,63.0,technician,divorced,primary,yes,-221.92,yes,yes,telephone,2,feb,2386.0,22,123,10,success,no,SK,81168,es
BM-03683,Dr. Martha Preiß B.Eng.,joshua37@example.com,04 98 38 69 74,"36, avenue Gérard Hervé, 13547 Marty",1956-01-30,70.0,services,divorced,unknown,no,1322.39,yes,no,cellular,16,dec,2222.0,38,354,25,failure,no,GR,58098,fr
BM-03684,Clémence Rodriguez de la Gosselin,samuel51@example.org,+39 03454517324,"Plaza de Benito Anaya 9 Puerta 2 , Ourense, 01405",1946-11-26,79.0,self-employed,divorced,unknown,yes,4290.01,yes,yes,telephone,22,jun,1139.0,15,445,5,other,no,RO,04015,it
BM-03685,Abbie Brown,cmorin@example.com,+49(0)7510 02337,"Paseo de Emiliana Niño 616 Puerta 5 , La Coruña, 25239",,53.0,retired,single,tertiary,yes,4530.58,yes,yes,cellular,19,apr,1085.0,50,141,22,failure,no,CY,26773,it
BM-03686,Bibiana de Alegre,smarchal@example.org,0564637172,"16, chemin Hoareau, 15672 Denis-sur-Cousin",1960-12-23,65.0,retired,divorced,primary,unknown,2132.56,no,no,unknown,16,apr,3650.0,43,376,22,success,no,PT,09412,pt
BM-03687,Emmanuelle Boucher,mitchellaimee@example.net,+44118 496 0344,"Viale Romeo, 899, 19121, Laspezia (SP)",1943-02-18,83.0,blue-collar,married,tertiary,yes,203.98,no,no,unknown,12,sep,1824.0,29,83,1,other,no,FI,05908,pl
BM-03688,Emmanuelle Breton,elizabethbriggs@example.org,+49(0) 552146589,"Piazza Tornatore, 55 Appartamento 8, 58037, Santa Fiora (GR)",1940-04-24,86.0,retired,divorced,secondary,yes,294.17,no,no,telephone,31,apr,519.0,37,50,17,unknown,no,SE,92198,en
BM-03689,Nigel Clark,ujunken@example.com,+34924 297 530,"USS Hamilton, FPO AP 65282",1992-08-28,33.0,entrepreneur,married,primary,no,2368.29,yes,no,telephone,21,may,1517.0,30,276,12,other,no,US,14081,pt
BM-03690,Morena Encarnación Ballester Bosch,dittmarboucsein@example.com,(08139) 079631,"04926 Bowman Island, Sandratown, VI 70411",1940-01-13,86.0,student,married,unknown,unknown,3538.62,no,no,unknown,27,jun,2339.0,13,273,18,failure,no,FR,37785,pl
BM-03691,Martirio Nevado Carreras,valentinelebon@example.net,056686727,"1, rue Descamps, 20808 Saint Virginie-sur-Mer",1942-10-28,83.0,entrepreneur,married,primary,no,-1259.14,yes,no,unknown,7,jun,3162.0,3,175,5,success,no,HR,41366,nl
BM-03692,Ing. Danica Klotz B.A.,crystal95@example.org,029 2018 0596,"Seidelring 8, 64789 Ingolstadt",1975-03-24,51.0,blue-collar,divorced,unknown,yes,685.14,no,no,cellular,15,aug,2349.0,13,357,25,other,no,BG,66215,it
BM-03693,José Manuel Martorell Higueras,smaspero@example.org,0909 8790198,"boulevard Aimé Sauvage, 25801 Bertin-sur-Lejeune",2005-09-12,20.0,services,single,primary,unknown,5286.89,yes,no,unknown,4,mar,1090.0,8,157,20,success,yes,IE,55506,pt
BM-03694,Gianfranco Samele-Civaschi,clarkericky@example.net,+1-271-270-9335x5922,"Stretto Cecilia, 3 Piano 2, 33075, Mussons (PN)",1948-12-18,77.0,student,single,primary,no,5178.85,no,yes,cellular,8,jan,3152.0,32,344,4,unknown,no,GR,24943,fr
BM-03695,Curt Gude,csmith@example.com,07143 136852,"Incrocio Susanna, 86, 52018, Borgo Alla Collina (AR)",1990-05-18,35.0,unemployed,divorced,primary,no,,no,yes,cellular,10,apr,1021.0,28,940,4,failure,no,ES,96588,es
BM-03696,Ignacia Chico Molina,sarita10@example.net,04 90 94 86 60,"Studio 08, Suzanne Fall, Barnettside, N2B 3WD",1971-07-25,54.0,admin,married,secondary,no,1872.81,yes,yes,cellular,22,aug,2234.0,25,528,15,failure,no,US,66405,en
BM-03697,Lisa Morgan MD,magarete45@example.org,0235772774,"Alameda de Nazario Badía 7, Sevilla, 36448",1979-12-21,46.0,entrepreneur,single,tertiary,yes,3752.32,no,no,telephone,3,oct,2301.0,9,129,2,unknown,no,GB,69304,pl
BM-03698,Julio César Antón Barral,cspencer@example.net,+1-295-843-7710,"88612 Thompson Terrace Suite 813, Barbarafort, PA 37014",1986-01-02,40.0,self-employed,single,secondary,no,2951.23,yes,yes,cellular,11,jan,1987.0,12,933,15,success,no,HU,92485,en
BM-03699,Donatello Regge,catherine77@example.com,+34 988625714,"Strada Matilda, 756, 88819, Verzino (KR)",1941-03-04,85.0,management,married,unknown,unknown,-1592.49,yes,yes,unknown,23,jan,682.0,22,423,4,unknown,no,NL,63318,it
BM-03700,Véronique Allain,mlerma@example.net,+49 (0) 4369 381797,"6002 Tiffany Overpass, Nancyhaven, RI 72610",1951-05-02,74.0,self-employed,single,unknown,no,-4548.7,no,yes,telephone,10,dec,3412.0,10,952,8,other,no,ES,37130,nl
BM-03701,Dipl.-Ing. Sybilla Hecker B.A.,michelle66@example.com,+39 03423793386,"247 Humphrey Stream Apt. 265, West Derek, NH 67923",1961-12-09,64.0,student,married,secondary,unknown,2700.31,no,no,unknown,24,aug,3024.0,35,252,5,unknown,no,LT,39153,fr
BM-03702,Cirillo Maderna,christiansean@example.net,(951)645-2310,"Via Franzese, 241 Appartamento 2, 41020, Castello (MO)",1975-01-15,51.0,technician,divorced,primary,no,1981.27,no,yes,cellular,3,may,3353.0,13,566,15,unknown,yes,PT,01306,nl
BM-03703,Kristin Miller,isaias67@example.net,3513181641,"42, rue Cordier, 70574 Saint Alexdan",1970-01-22,56.0,services,married,tertiary,yes,2191.79,yes,no,telephone,10,nov,2566.0,18,352,18,failure,yes,AT,63318,it
BM-03704,Nora Boucsein-Wende,speano@example.org,688.556.5739,"Stretto Turchi, 438, 10149, Torino (TO)",1978-09-26,47.0,self-employed,divorced,tertiary,unknown,1010.71,yes,yes,unknown,7,aug,14.0,16,3,11,success,no,IT,73663,en
BM-03705,Pauline Legros de Fernandes,baronalix@example.com,+441632960895,"Strada Mirko, 49 Appartamento 60, 67047, Rocca Di Cambio (AQ)",1957-07-14,68.0,blue-collar,single,secondary,unknown,-194.6,no,yes,telephone,19,aug,2135.0,47,98,13,unknown,no,FI,48588,pl
BM-03706,Geoffrey Bailey,qgreco@example.org,05 46 08 42 30,"Acceso Chelo Cabeza 71, Albacete, 29827",1990-05-26,35.0,admin,divorced,primary,no,-996.8,yes,yes,unknown,6,apr,378.0,24,764,12,unknown,no,FI,17398,fr
BM-03707,Pasquale Togliatti,dcapuana@example.org,+33 5 16 88 01 37,"rue de Lucas, 34950 Sainte Marine",1983-02-24,43.0,entrepreneur,divorced,primary,yes,-4740.76,yes,yes,unknown,9,may,1290.0,25,822,18,other,no,NL,30647,pt
BM-03708,Mary Hart,torrespaula@example.org,(09839) 55905,"Studio 9, Turner Prairie, Brendaton, CA7 3GE",1943-09-18,82.0,entrepreneur,single,unknown,no,2877.66,no,yes,cellular,22,aug,335.0,20,180,3,unknown,no,SI,39241,de
BM-03709,Anastasie-Astrid Charles,loiseaulorraine@example.org,+39 0321005791,"Contrada Tresoldi, 139, 22060, Novedrate (CO)",1942-12-27,83.0,unemployed,single,tertiary,yes,-4736.18,yes,no,cellular,26,dec,2270.0,5,524,8,unknown,no,BG,68457,nl
BM-03710,Danielle De Oliveira Le Roussel,tracey51@example.com,+33 (0)4 92 95 04 12,"Gutknechtstraße 7327, 77619 Kusel",1990-01-05,36.0,blue-collar,divorced,primary,yes,-881.01,no,yes,cellular,14,sep,716.0,24,490,10,failure,no,AT,02535,nl
BM-03711,Käthe Klingelhöfer,mtraore@example.com,+44(0)121 496 0067,"Vicolo Interminei, 43 Appartamento 52, 40127, Bologna (BO)",1964-09-03,61.0,student,divorced,unknown,unknown,-65.63,no,yes,cellular,20,jan,3629.0,6,126,8,failure,no,RO,26548,es
BM-03712,Dino Moschino,wilkinsonmarian@example.org,0430943895,"85854 David Motorway, New Matthew, NV 20055",1948-03-24,78.0,technician,divorced,unknown,yes,3121.08,no,no,unknown,1,nov,2917.0,12,291,18,failure,no,LV,78662,fr
BM-03713,Hildegund Jüttner B.Sc.,hans-michael82@example.org,(663)605-2759,"Döringweg 1-4, 84553 Nabburg",1938-12-11,87.0,entrepreneur,divorced,primary,unknown,-596.53,no,no,telephone,9,apr,136.0,19,587,2,other,no,EE,58170,nl
BM-03714,Bridget Gomez,casadogaston@example.net,0765721215,"15, boulevard Anastasie Girard, 57267 Sainte Adrien",,25.0,student,married,secondary,no,1687.05,no,no,telephone,30,jan,1081.0,17,811,24,success,no,SI,91857,en
BM-03715,Samantha Bell,felisabenet@example.net,+34803 56 64 63,"avenue Lebrun, 81408 Fischer-sur-Neveu",1973-05-15,52.0,retired,single,tertiary,yes,-6809.35,no,no,unknown,4,oct,,11,524,23,other,no,SI,79567,pt
BM-03716,Raymund Hänel,stephanieakhtar@example.net,001-856-617-8303x2471,"Cañada Antonia Flores 51 Piso 4 , Albacete, 46252",1971-12-01,54.0,retired,single,tertiary,unknown,,no,yes,unknown,5,aug,1817.0,38,623,11,other,no,NL,70508,en
BM-03717,Emmanuel De Oliveira,madisonodonnell@example.net,+33 (0)2 34 11 09 95,"Heydrichgasse 878, 91580 Euskirchen",1989-10-30,36.0,retired,divorced,tertiary,unknown,5088.1,no,no,telephone,25,mar,1015.0,11,919,10,other,no,DE,89329,pl
BM-03718,Dott. Francesco Trentini,emiliano48@example.net,0835594348,"8054 Lauren Crossing Apt. 329, Harveyville, ID 50747",1964-06-30,61.0,housemaid,single,tertiary,unknown,,yes,no,unknown,21,oct,3896.0,19,747,4,success,no,SI,43942,nl
BM-03719,Nath Clerc,kim35@example.com,034348107,"Viale Malipiero, 7, 67054, Civitella Roveto (AQ)",1988-02-14,38.0,retired,married,unknown,unknown,-2939.49,yes,no,cellular,9,feb,848.0,42,650,24,success,no,EE,77729,pt
BM-03720,Fortunato Batalla Arribas,alvarezpepito@example.net,3773862234,"Flat 9, Alex Park, West Martynport, LN2 7YE",1957-01-19,69.0,self-employed,married,unknown,no,757.95,no,yes,unknown,25,jul,3784.0,26,200,21,unknown,no,CY,42324,it
BM-03721,Baldassare Gotti,lucianobou@example.net,+49 (0) 9652 032025,"Anne-Katrin-Hornich-Allee 308, 99719 Eilenburg",,35.0,student,divorced,unknown,yes,589.6,no,no,cellular,22,jan,3208.0,12,193,8,failure,no,FI,83154,es
BM-03722,Mario Navone,tarantinofortunata@example.org,01 49 57 67 39,"4, boulevard Nathalie Raynaud, 59705 BertinVille",1990-12-12,35.0,entrepreneur,divorced,primary,no,4443.88,yes,no,telephone,1,feb,3707.0,18,909,23,unknown,yes,NL,90030,fr
BM-03723,Henri Clerc de Boutin,tbenard@example.com,+33 2 54 76 57 29,"4443 Olson Harbor Apt. 254, West Briannahaven, NE 66503",1990-08-14,35.0,entrepreneur,divorced,tertiary,unknown,7232.66,yes,yes,telephone,30,jun,2433.0,46,562,24,success,no,BG,99376,de
BM-03724,Dr Brenda Daly,coulonpatrick@example.net,02 49 22 22 24,"Mosemanngasse 8-7, 96633 Stadtsteinach",1961-04-24,65.0,admin,divorced,tertiary,unknown,1743.56,no,yes,cellular,9,jul,,42,72,17,other,no,RO,79119,fr
BM-03725,Melissa Maldonado,zaida54@example.com,0134645268,"Plaza Nydia Bermudez 274, Guadalajara, 14033",1971-10-25,54.0,student,married,secondary,yes,-4823.85,no,no,unknown,22,oct,1147.0,11,812,0,success,no,DK,61228,
BM-03726,John Garcia,allison65@example.net,370110738,"Rotonda Matilda, 469, 06121, Perugia (PG)",1977-04-28,48.0,blue-collar,married,primary,unknown,7017.9,yes,yes,telephone,12,apr,2801.0,35,90,12,unknown,yes,LT,74859,pt
BM-03727,Suzanne Fox,kstolze@example.net,(08735) 14039,"Contrada Collodi, 87 Piano 6, 23811, Morterone (LC)",1987-07-06,38.0,student,divorced,unknown,no,128.91,no,no,telephone,4,jan,248.0,30,775,9,unknown,no,ES,27144,nl
BM-03728,Pauline Paris,rodolfo14@example.net,+49(0)2064242717,"5373 Scott Crest Suite 729, New Nicolehaven, ID 12992",1973-12-12,52.0,services,divorced,primary,yes,4159.84,no,yes,telephone,5,dec,1262.0,30,850,18,failure,no,LT,67149,pt
BM-03729,Elif Heidrich,daniel99@example.com,+34820 532 356,"Gießgasse 886, 30143 Zerbst",1954-09-26,71.0,blue-collar,divorced,unknown,no,3126.45,no,no,telephone,20,dec,1031.0,38,338,17,failure,no,PT,27996,en
BM-03730,Dott. Letizia Fermi,georgia02@example.com,+33 (0)4 77 04 74 42,"Callejón de Guiomar Huguet 62 Puerta 0 , Huelva, 03538",1995-07-22,30.0,management,single,secondary,yes,991.34,no,no,cellular,11,aug,37.0,11,162,13,unknown,no,HU,15383,fr
BM-03731,Dusan Bärer-Dobes,acunaeliana@example.com,+34 874243683,"111 Lauren Squares, East Shirleyton, E1S 9AB",1971-11-23,54.0,management,single,tertiary,no,-607.82,yes,no,telephone,9,aug,3778.0,8,933,13,other,no,US,16502,nl
BM-03732,Caterina Zoppetto,clarkemarie@example.org,+34878 759 407,"Canale Lolita, 26 Appartamento 5, 47862, Maiolo (RN)",1937-07-24,88.0,self-employed,single,primary,no,,no,no,cellular,31,aug,3865.0,32,263,4,success,no,GR,08185,nl
BM-03733,Jules Boutin,gianinazzimarcantonio@example.net,+34941 123 196,"Lara-Löchel-Ring 507, 37870 Mühldorf am Inn",1952-01-01,74.0,housemaid,divorced,tertiary,yes,-743.54,no,yes,unknown,6,apr,106.0,45,51,15,other,no,EE,68692,nl
BM-03734,Caterina Galiazzo,ermanno30@example.com,03 88 31 55 40,"0886 Angela Estates Suite 663, Tammyton, HI 74037",1991-08-26,34.0,technician,single,unknown,no,-2596.26,yes,no,cellular,10,mar,3472.0,17,151,3,other,no,SE,46659,nl
BM-03735,Sabine-Brigitte Bertin,timothydavies@example.com,0117 4960743,"chemin Josette Philippe, 50269 Coulon-sur-Rivière",1962-07-24,63.0,blue-collar,divorced,secondary,unknown,2259.05,yes,yes,cellular,14,feb,1456.0,41,730,14,unknown,no,HR,52590,nl
BM-03736,Nuran Gumprich,carolamueller@example.net,+49(0)9065297991,"Plaza de Carina Iglesia 23, Almería, 49486",2004-09-10,21.0,management,divorced,tertiary,yes,2477.73,yes,no,telephone,4,aug,2576.0,2,976,18,other,no,LU,34670,en
BM-03737,Mareen Seip,alessio83@example.org,378-917-9554,"Stretto Licia, 150 Appartamento 29, 13027, Scopa (VC)",1974-05-14,51.0,housemaid,divorced,secondary,yes,-1677.33,no,no,cellular,28,nov,2562.0,45,972,24,failure,no,IT,07405,pt
BM-03738,Carmela Barranco Ortiz,gutierrezhannah@example.org,+49(0)3359 76477,"Gierschnerstraße 7, 39077 Diepholz",1982-11-01,43.0,blue-collar,divorced,secondary,yes,3635.01,yes,no,unknown,10,mar,3794.0,44,438,10,success,no,LT,77800,pl
BM-03739,Giada Boezio-Antonini,philippinemarechal@example.net,+33 4 38 87 23 00,"PSC 2634, Box 6613, APO AA 37480",1992-12-01,33.0,unemployed,divorced,unknown,no,6332.32,yes,no,unknown,7,jan,1064.0,15,945,0,success,yes,IE,17736,de
BM-03740,Ross Davis-Richards,bibiana17@example.org,03 87 56 33 89,"75730 Laurie Turnpike Suite 929, New Jose, IN 46271",1995-02-28,31.0,technician,divorced,tertiary,no,3004.71,no,yes,telephone,11,mar,1697.0,29,277,18,unknown,no,GB,49976,nl
BM-03741,Francisco Marco-Marco,susansmith@example.org,943.908.4750,"Glorieta Pío Torres 46 Puerta 7 , Murcia, 42033",2001-12-05,24.0,housemaid,divorced,tertiary,yes,3610.15,no,no,unknown,15,mar,3325.0,3,77,15,success,no,RO,16042,nl
BM-03742,Valentina Lobo,bbeer@example.org,+34646274751,"Alameda de Florentino Seco 789, Melilla, 36232",2004-04-06,22.0,blue-collar,divorced,unknown,yes,-690.43,no,yes,cellular,29,mar,3401.0,46,521,11,unknown,no,AT,32305,en
BM-03743,David Green,brandonenglish@example.org,+34 901871508,"6, chemin Suzanne Vallet, 22610 Leclerc-les-Bains",1951-09-18,74.0,blue-collar,single,tertiary,no,3215.86,yes,no,unknown,29,jan,2637.0,8,610,20,other,no,IT,31889,nl
BM-03744,Francesco Crisafulli-Bragaglia,annemarieklapp@example.com,+49(0)1119 57580,"Vicolo Imelda, 20, 20031, Cesate (MI)",,67.0,services,married,secondary,yes,-4418.88,no,yes,unknown,1,mar,132.0,31,394,2,other,yes,GB,09082,nl
